gameid,team,model_prob_1,model_prob_2,model_odds_1,model_odds_2,Actual_winning_team,Model_winning_team,team2,date,year,round,venue,starttime,win_loss,home_away,team_score,rainfall,team_points,opposing_team_score,win_loss_margin,win_loss_margin_percent,disposals,kicks,marks,handballs,goals,behinds,hitouts,tackles,rebounds,inside50s,clearances,clangers,frees,frees_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside50,one_percenters,bounces,goal_assists
2019R908,Richmond,0.6262451397106465,0.3737548602893534,1.5968187800420217,2.675550491104839,Richmond,Richmond,Hawthorn,2019-05-19,2019,R9,M.C.G.,15:20:00,1,1,87.2,0.08,16,77.2,10.0,16.4,368.2,206.8,90.2,161.4,12.8,8.4,25.8,64.2,36.2,56.8,31.4,53.6,17.4,18.0,141.4,224.4,12.0,11.8,44.8,9.8,9.0
2019R909,Greater Western Sydney,0.6401279357130224,0.3598720642869776,1.5621877193753857,2.778765286995316,Greater Western Sydney,Greater Western Sydney,Carlton,2019-05-19,2019,R9,Sydney Showground,16:40:00,1,1,86.6,0.02,12,80.2,6.4,0.8,375.4,231.2,105.6,144.2,12.6,8.6,44.8,57.6,39.2,47.8,38.8,54.6,16.8,18.6,142.0,231.4,12.0,11.4,50.8,9.2,8.0
2019SF01,Geelong,0.5459100463091792,0.4540899536908208,1.831803621788716,2.202206835610542,Geelong,Geelong,West Coast,2019-09-13,2019,SF,M.C.G.,19:50:00,1,1,76.8,1.72,8,61.2,15.6,85.4,339.4,207.4,73.2,132.0,10.8,10.2,32.0,74.2,38.4,54.8,44.8,58.8,21.2,19.6,155.0,174.8,13.0,12.4,47.2,3.6,8.2
2019SF02,Brisbane Lions,0.7118497646044863,0.2881502353955136,1.4047907995806024,3.4704118795093293,Greater Western Sydney,Brisbane Lions,Greater Western Sydney,2019-09-14,2019,SF,Gabba,19:25:00,0,1,87.4,0.24,12,80.2,7.2,15.0,357.0,226.6,97.6,130.4,12.4,9.2,46.2,73.2,39.0,57.8,44.6,55.2,20.4,20.0,153.2,203.0,16.2,12.2,52.4,3.6,8.8
2020EF01,St Kilda,0.4142830656081617,0.5857169343918383,2.4138085357942742,1.7073093524917804,St Kilda,Western Bulldogs,Western Bulldogs,2020-10-03,2020,EF,Gabba,16:40:00,1,1,62.0,0.0,8,58.6,3.4,19.0,289.4,182.0,75.2,107.4,8.4,8.6,31.8,43.2,29.8,44.2,31.2,41.4,14.0,12.2,108.4,173.2,8.0,8.0,38.2,4.0,4.8
2020EF02,West Coast,0.573710828318814,0.4262891716811859,1.7430383925824995,2.345825478175369,Collingwood,West Coast,Collingwood,2020-10-03,2020,EF,Perth Stadium,18:10:00,0,1,56.4,0.0,12,53.2,3.2,11.8,280.8,176.2,70.0,104.6,8.2,5.4,32.4,42.8,36.4,36.6,29.0,42.8,18.6,14.4,117.6,163.4,9.2,8.4,52.4,1.0,5.8
2020GF01,Richmond,0.5669063055185987,0.4330936944814013,1.7639599176537872,2.3089691970635324,Richmond,Richmond,Geelong,2020-10-24,2020,GF,Gabba,18:30:00,1,1,62.8,2.44,16,44.4,18.4,53.4,291.0,173.0,61.4,118.0,9.0,6.6,22.0,55.6,36.6,48.8,30.2,55.8,13.6,18.0,122.8,163.0,9.2,9.4,46.6,7.8,6.8
2020PF01,Port Adelaide,0.4547037158226531,0.5452962841773469,2.1992342820220703,1.833865421453651,Richmond,Richmond,Richmond,2020-10-16,2020,PF,Adelaide Oval,19:20:00,0,1,69.8,0.32,20,41.0,28.8,77.4,318.2,178.6,61.0,139.6,10.2,7.0,29.8,57.6,28.8,42.8,39.2,49.6,14.8,15.0,125.0,188.6,5.4,8.0,43.2,2.4,6.6
2020PF02,Brisbane Lions,0.5500183599267167,0.4499816400732833,1.8181211262352006,2.2223128922263173,Geelong,Brisbane Lions,Geelong,2020-10-17,2020,PF,Gabba,18:40:00,0,1,70.0,0.4,20,46.6,23.4,52.6,278.6,182.8,71.4,95.8,10.2,7.2,30.8,54.6,34.6,46.8,34.6,45.0,15.0,15.2,122.0,154.8,8.4,8.0,47.4,1.4,6.4
2020QF01,Port Adelaide,0.5528277472283368,0.4471722527716631,1.8088817086580962,2.2362747102527045,Port Adelaide,Port Adelaide,Geelong,2020-10-01,2020,QF,Adelaide Oval,19:10:00,1,1,71.8,0.76,20,44.2,27.6,73.2,329.6,181.6,65.4,148.0,10.2,8.6,30.2,56.0,28.0,43.6,38.4,47.2,15.6,13.6,126.2,199.8,6.0,8.0,45.6,2.4,6.4
2020QF02,Brisbane Lions,0.4031515798622618,0.5968484201377382,2.4804566072682976,1.675467281574146,Brisbane Lions,Richmond,Richmond,2020-10-02,2020,QF,Gabba,19:50:00,1,1,66.2,0.4,20,45.4,20.8,47.8,280.0,179.8,71.8,100.2,9.4,8.0,26.8,51.6,32.8,45.4,31.6,45.0,13.8,15.2,119.4,157.0,9.4,9.2,45.4,1.0,6.0
2020R1001,Port Adelaide,0.4695458176297506,0.5304541823702493,2.1297176174371266,1.885176954457519,Port Adelaide,Western Bulldogs,Western Bulldogs,2020-08-03,2020,R10,Adelaide Oval,18:40:00,1,1,60.4,0.0,12,59.4,1.0,11.6,293.0,171.8,66.0,121.2,8.4,8.6,21.6,51.8,27.8,43.0,31.8,46.0,17.2,16.0,119.6,170.2,9.4,8.2,49.8,4.4,6.2
2020R1002,Richmond,0.471001881921868,0.528998118078132,2.123133767363343,1.89036589323424,Richmond,Brisbane Lions,Brisbane Lions,2020-08-04,2020,R10,Carrara,19:10:00,1,1,66.0,1.08,16,42.4,23.6,75.6,295.4,175.4,78.0,120.0,9.2,8.2,28.6,46.6,27.8,47.4,24.4,49.2,18.2,20.0,107.0,183.8,7.4,10.2,39.4,6.2,5.4
2020R1003,Geelong,0.6740237205872252,0.3259762794127748,1.483627310814487,3.0677078767861126,Geelong,Geelong,North Melbourne,2020-08-05,2020,R10,Gabba,17:40:00,1,1,61.8,2.6399999999999997,12,48.8,13.0,50.6,308.4,185.8,72.2,122.6,9.0,6.0,29.4,59.0,30.0,41.0,35.6,53.2,14.0,20.6,129.0,175.0,7.4,9.4,47.8,0.6,6.4
2020R1004,Adelaide,0.1797956848525184,0.8202043151474816,5.561868744626843,1.2192084112849237,Melbourne,Melbourne,Melbourne,2020-08-05,2020,R10,Adelaide Oval,19:40:00,0,1,46.4,0.16,0,76.0,-29.6,-68.2,297.6,164.0,70.2,133.6,6.4,5.8,23.6,51.2,32.2,37.4,24.2,47.6,19.6,18.0,109.6,186.0,9.4,5.2,39.0,2.4,3.2
2020R1005,Collingwood,0.6055920247753709,0.3944079752246291,1.6512766996410246,2.535445687756352,Collingwood,Collingwood,Sydney,2020-08-06,2020,R10,Gabba,17:40:00,1,1,51.6,0.7200000000000001,8,59.4,-7.8,-4.0,313.2,167.6,60.2,145.6,7.2,4.8,38.0,49.0,24.0,42.8,29.8,39.4,18.4,15.0,125.0,185.6,8.2,7.4,44.6,2.2,5.2
2020R1006,Gold Coast,0.3352263047438382,0.6647736952561618,2.9830594611724934,1.5042713138862438,St Kilda,St Kilda,St Kilda,2020-08-06,2020,R10,Carrara,20:10:00,0,1,57.6,2.72,4,68.2,-10.6,-26.0,277.4,174.8,67.2,102.6,8.0,7.6,33.6,55.8,33.6,40.4,28.6,50.8,17.2,17.8,117.6,155.0,7.8,6.4,38.0,2.8,4.0
2020R1007,Essendon,0.5552836436882709,0.4447163563117291,1.800881425856273,2.2486242878349145,Greater Western Sydney,Essendon,Greater Western Sydney,2020-08-07,2020,R10,Carrara,19:50:00,0,1,54.2,0.2,12,68.8,-14.6,-49.0,297.4,166.4,60.6,131.0,7.6,7.4,28.0,56.8,32.8,42.0,32.0,53.4,15.6,19.6,116.6,172.0,7.6,8.0,41.6,6.0,4.6
2020R101,Richmond,0.634881298682605,0.365118701317395,1.5750975845012691,2.738835333254287,Richmond,Richmond,Carlton,2020-03-19,2020,R1,M.C.G.,19:40:00,1,1,96.2,0.26,20,58.6,37.6,102.6,339.6,203.8,82.2,135.8,14.4,7.4,42.8,59.4,40.8,55.6,36.6,59.0,20.6,20.0,137.4,200.0,11.2,13.0,56.6,14.2,10.2
2020R102,Western Bulldogs,0.5641606868281822,0.4358393131718178,1.7725446372773483,2.294423586349993,Collingwood,Western Bulldogs,Collingwood,2020-03-20,2020,R1,Docklands,19:50:00,0,1,103.8,1.2,12,79.2,24.6,64.0,392.2,224.0,88.6,168.2,15.4,9.6,30.6,69.2,39.6,56.4,38.2,49.0,21.6,16.4,143.6,240.4,11.4,12.8,52.4,7.6,11.0
2020R103,Essendon,0.2912042556607829,0.708795744339217,3.434015748605257,1.4108436852033608,Essendon,Fremantle,Fremantle,2020-03-21,2020,R1,Docklands,14:10:00,1,1,62.6,6.32,4,102.0,-39.4,-90.4,349.0,208.2,87.2,140.8,9.0,6.4,22.6,57.2,46.0,43.2,30.6,53.0,16.4,19.8,123.8,213.8,9.4,6.6,52.4,13.6,5.4
2020R104,Adelaide,0.3879669230335422,0.6120330769664578,2.577539322633295,1.6338986202453312,Sydney,Sydney,Sydney,2020-03-21,2020,R1,Adelaide Oval,16:35:00,0,1,73.4,1.7600000000000002,4,96.4,-23.0,-40.8,379.2,214.8,98.8,164.4,10.8,5.8,40.6,63.4,40.0,44.2,34.8,47.4,20.6,14.8,136.2,239.2,12.4,9.4,41.0,3.2,7.2
2020R105,Gold Coast,0.1515563424243577,0.8484436575756423,6.59820621165428,1.178628646783002,Port Adelaide,Port Adelaide,Port Adelaide,2020-03-21,2020,R1,Carrara,18:40:00,0,1,60.6,0.26,0,123.0,-62.4,-118.8,335.6,206.6,91.8,129.0,9.0,5.6,54.4,59.8,37.0,41.0,41.4,55.8,20.6,16.0,134.2,199.4,8.2,9.2,44.6,2.0,6.2
2020R106,Greater Western Sydney,0.4400916046941856,0.5599083953058144,2.272254206473418,1.7860064403103182,Greater Western Sydney,Geelong,Geelong,2020-03-21,2020,R1,Sydney Showground,19:40:00,1,1,80.8,0.12000000000000002,16,71.2,9.6,-21.6,356.8,224.0,89.2,132.8,11.8,8.6,25.6,70.6,41.2,52.4,42.2,65.4,19.4,28.0,141.0,209.8,8.8,9.6,58.8,4.6,8.2
2020R107,North Melbourne,0.4938820812962665,0.5061179187037335,2.024774815428315,1.9758241371125422,North Melbourne,St Kilda,St Kilda,2020-03-22,2020,R1,Docklands,13:05:00,1,1,80.8,4.12,12,79.0,1.8,-54.6,381.2,202.6,78.6,178.6,11.6,9.6,35.8,55.6,38.8,50.4,34.2,50.4,18.6,15.6,145.4,232.2,12.6,11.6,49.8,5.6,8.6
2020R108,Hawthorn,0.5197984963802045,0.4802015036197955,1.9238224176557719,2.082459118644827,Hawthorn,Hawthorn,Brisbane Lions,2020-03-22,2020,R1,M.C.G.,15:35:00,1,1,86.4,0.22000000000000003,12,63.4,23.0,63.4,377.4,218.4,85.0,159.0,12.6,8.4,43.0,58.8,34.2,58.2,37.6,56.2,15.8,17.4,146.6,223.8,13.6,12.6,47.8,2.8,9.0
2020R109,West Coast,0.7379362794362042,0.2620637205637958,1.355130555126002,3.8158658430424133,West Coast,West Coast,Melbourne,2020-03-22,2020,R1,Perth Stadium,15:40:00,1,1,84.6,0.06000000000000001,8,84.4,0.2,2.0,349.0,229.8,105.4,119.2,12.4,8.2,34.4,51.8,38.0,54.4,38.2,52.4,18.0,17.6,135.4,214.2,12.0,10.2,56.4,6.8,8.6
2020R1101,Port Adelaide,0.5229118184636634,0.4770881815363366,1.912368328063499,2.0960485685890684,Port Adelaide,Port Adelaide,Richmond,2020-08-08,2020,R11,Adelaide Oval,16:05:00,1,1,61.8,0.0,16,50.8,11.0,33.2,300.2,176.2,69.6,124.0,8.8,8.2,24.6,54.6,27.6,43.0,31.2,49.0,18.2,15.8,126.8,171.8,12.8,8.8,49.4,4.0,6.8
2020R1102,Brisbane Lions,0.5469720807988503,0.4530279192011497,1.828246879693575,2.207369474630521,Brisbane Lions,Brisbane Lions,Western Bulldogs,2020-08-08,2020,R11,Gabba,19:40:00,1,1,63.8,20.080000000000002,12,60.0,3.8,20.6,283.6,190.4,88.0,93.2,8.8,9.2,27.0,47.4,29.4,43.4,31.2,42.2,21.2,18.4,113.0,168.8,8.8,10.2,37.4,2.2,5.6
2020R1103,West Coast,0.6363005371570496,0.3636994628429504,1.571584403288321,2.749522895038785,West Coast,West Coast,Carlton,2020-08-09,2020,R11,Perth Stadium,13:35:00,1,1,78.0,0.8,20,43.6,34.4,86.2,292.8,187.4,87.2,105.4,11.8,6.6,33.2,46.6,24.4,43.4,31.8,37.8,16.2,15.4,112.2,181.6,11.4,10.0,45.2,3.4,6.8
2020R1104,Melbourne,0.6854158896232302,0.3145841103767698,1.4589682193532092,3.1788000951552324,Melbourne,Melbourne,North Melbourne,2020-08-09,2020,R11,Adelaide Oval,17:40:00,1,1,68.0,20.759999999999998,12,56.8,11.2,17.6,288.8,165.6,64.4,123.2,10.0,6.6,38.2,47.2,29.6,43.8,29.8,50.6,17.2,20.0,124.6,159.0,12.6,9.6,39.6,2.0,6.6
2020R1105,St Kilda,0.4793404621630598,0.5206595378369401,2.086199849450274,1.920640893575985,Geelong,Geelong,Geelong,2020-08-10,2020,R11,Gabba,18:10:00,0,1,80.6,0.2,16,60.0,20.6,43.0,289.0,182.4,68.2,106.6,12.4,5.0,34.4,50.4,31.6,43.4,33.6,51.2,17.6,20.4,124.4,158.2,9.6,6.6,43.8,4.8,6.4
2020R1106,Fremantle,0.5609577528297459,0.4390422471702541,1.7826654413019694,2.277685134962,Fremantle,Fremantle,Hawthorn,2020-08-10,2020,R11,Perth Stadium,18:40:00,1,1,48.4,1.2,12,53.2,-4.8,-40.6,293.6,176.2,74.4,117.4,7.4,3.0,30.2,49.0,34.2,34.6,29.2,43.8,17.6,13.4,120.6,168.4,8.8,8.4,41.0,2.4,5.8
2020R1107,Adelaide,0.1506689307981828,0.8493310692018172,6.637068403568049,1.177397173212771,Collingwood,Collingwood,Collingwood,2020-08-11,2020,R11,Adelaide Oval,18:05:00,0,1,47.0,0.16,0,82.8,-35.8,-84.0,287.4,156.6,62.0,130.8,6.6,5.2,26.2,56.8,31.8,35.6,25.0,48.4,22.0,18.0,111.4,171.8,9.6,4.8,39.8,2.8,3.2
2020R1108,Gold Coast,0.4773173853658844,0.5226826146341156,2.0950420635390365,1.9132069290271163,Essendon,Essendon,Essendon,2020-08-12,2020,R11,Carrara,19:10:00,0,1,62.0,1.28,4,66.0,-4.0,-12.8,290.2,178.4,64.6,111.8,8.6,8.4,32.4,52.4,33.4,45.0,30.0,49.6,16.6,19.2,122.8,160.4,8.2,6.8,40.4,2.8,4.2
2020R1201,Sydney,0.4046544539380532,0.5953455460619468,2.4712442684569726,1.6796967855302443,Sydney,Greater Western Sydney,Greater Western Sydney,2020-08-13,2020,R12,Perth Stadium,18:10:00,1,1,47.0,0.6,4,66.0,-19.0,-40.6,288.6,173.0,59.4,115.6,6.6,6.6,22.6,57.6,42.6,39.6,26.2,54.6,19.6,17.6,124.2,153.8,9.0,6.8,50.4,1.4,4.0
2020R1202,Geelong,0.4193778816808993,0.5806221183191007,2.384484360481583,1.7222905715252408,Geelong,Port Adelaide,Port Adelaide,2020-08-14,2020,R12,Carrara,19:50:00,1,1,66.0,1.16,12,47.4,18.6,71.0,310.2,187.2,74.8,123.0,9.6,6.6,30.2,53.4,33.4,41.0,36.2,45.2,13.8,17.4,125.0,177.2,8.6,10.0,45.0,0.8,7.0
2020R1203,North Melbourne,0.2642324869462386,0.7357675130537613,3.784545994162567,1.3591249712148294,Brisbane Lions,Brisbane Lions,Brisbane Lions,2020-08-15,2020,R12,Carrara,14:35:00,0,1,58.2,0.64,4,74.6,-16.4,-66.0,314.0,174.2,68.4,139.8,8.8,3.6,30.8,54.8,37.4,38.4,30.0,49.0,20.8,17.2,116.6,192.6,7.4,6.6,36.6,3.6,6.4
2020R1204,Melbourne,0.5490230739281794,0.4509769260718206,1.821417072410358,2.2174083466096097,Melbourne,Melbourne,Collingwood,2020-08-15,2020,R12,Gabba,17:10:00,1,1,70.4,20.04,12,51.2,19.2,44.8,301.4,170.0,67.4,131.4,10.2,8.4,33.6,48.2,29.4,45.8,27.2,50.4,16.8,20.4,125.2,173.2,12.2,9.8,40.6,2.0,7.0
2020R1205,Fremantle,0.4775358603379959,0.5224641396620041,2.094083571634198,1.9140069606440864,Carlton,Carlton,Carlton,2020-08-15,2020,R12,Perth Stadium,18:10:00,0,1,47.2,7.4,12,52.8,-5.6,-42.4,312.6,177.6,69.4,135.0,7.2,3.0,30.2,52.0,32.2,33.4,30.2,44.8,17.2,13.6,127.0,182.4,8.4,7.8,45.0,2.0,5.6
2020R1206,Western Bulldogs,0.8037706255639916,0.1962293744360084,1.2441360360716314,5.096076990889588,Western Bulldogs,Western Bulldogs,Adelaide,2020-08-16,2020,R12,Carrara,13:05:00,1,1,61.4,2.32,8,67.6,-6.2,-11.0,301.6,163.2,56.6,138.4,8.8,5.8,20.8,48.6,34.6,41.2,29.0,45.6,16.4,16.2,124.8,174.0,7.4,8.0,44.8,1.6,5.6
2020R1207,St Kilda,0.5794290311496488,0.4205709688503511,1.7258368950135163,2.3777199903586856,St Kilda,St Kilda,Essendon,2020-08-16,2020,R12,Gabba,15:35:00,1,1,72.8,0.04,16,62.8,10.0,9.8,288.4,179.6,65.2,108.8,11.0,5.0,33.0,51.2,30.4,44.0,33.6,50.2,17.2,18.8,126.0,158.4,9.6,6.6,46.6,4.2,6.4
2020R1208,West Coast,0.6638213665686024,0.3361786334313976,1.506429365431785,2.974609033872658,West Coast,West Coast,Hawthorn,2020-08-16,2020,R12,Perth Stadium,16:10:00,1,1,77.0,1.52,20,45.0,32.0,79.2,290.6,185.0,84.2,105.6,11.8,5.6,33.8,47.8,27.0,41.0,33.2,40.4,16.0,15.2,111.8,179.2,11.6,9.8,47.0,3.0,7.2
2020R1209,Richmond,0.4163408532691398,0.5836591467308602,2.4018781537961615,1.7133287563488233,Richmond,Gold Coast,Gold Coast,2020-08-17,2020,R12,Gabba,19:10:00,1,1,74.2,0.27999999999999997,12,53.6,20.6,73.2,276.0,167.0,70.4,109.0,10.6,7.6,31.4,51.4,29.4,42.6,23.0,51.2,15.6,20.2,104.8,167.4,7.8,9.4,36.0,4.4,6.4
2020R1301,Gold Coast,0.3970417332563929,0.6029582667436071,2.5186269256845146,1.6584895757391198,Carlton,Carlton,Carlton,2020-08-21,2020,R13,Marrara Oval,19:20:00,0,1,52.0,0.0,2,63.2,-11.2,-31.2,275.8,171.8,65.2,104.0,7.2,6.6,31.8,47.6,35.6,41.8,29.8,45.0,14.6,16.0,120.2,148.0,9.0,6.6,39.2,3.4,4.2
2020R1302,Western Bulldogs,0.4865811518050593,0.5134188481949407,2.0551556431857714,1.9477274812090823,Western Bulldogs,Melbourne,Melbourne,2020-08-22,2020,R13,Carrara,13:45:00,1,1,65.0,2.36,8,68.2,-3.2,-6.2,313.2,167.4,57.6,145.8,9.2,7.4,21.6,50.6,32.4,43.8,31.8,45.2,16.6,17.2,126.8,186.4,7.0,9.4,45.4,5.2,6.4
2020R1303,Port Adelaide,0.6441021578788672,0.3558978421211328,1.5525487498647141,2.809795063774626,Port Adelaide,Port Adelaide,Hawthorn,2020-08-22,2020,R13,Adelaide Oval,16:05:00,1,1,61.2,0.27999999999999997,12,62.0,-0.8,-8.2,292.6,166.6,59.4,126.0,8.6,7.8,27.2,59.8,26.0,42.0,32.6,48.0,19.0,15.0,129.6,163.6,11.8,7.8,44.6,1.4,6.4
2020R1304,Essendon,0.4488973772279335,0.5511026227720666,2.2276806475798074,1.8145440770540395,Richmond,Richmond,Richmond,2020-08-22,2020,R13,Marrara Oval,19:15:00,0,1,50.2,1.48,6,70.0,-19.8,-66.6,300.2,169.6,66.0,130.6,7.2,5.6,25.4,48.0,31.2,43.6,32.6,53.4,16.4,17.8,115.0,175.8,6.8,7.8,38.8,6.8,5.4
2020R1305,Fremantle,0.4215026812330846,0.5784973187669153,2.3724641491592675,1.7286164819770131,Fremantle,Sydney,Sydney,2020-08-22,2020,R13,Perth Stadium,18:10:00,1,1,38.6,7.359999999999999,8,46.2,-7.6,-46.2,310.0,175.0,61.4,135.0,5.8,2.4,33.4,58.6,33.4,33.2,30.4,45.8,15.6,13.8,133.2,174.2,8.4,6.8,48.2,2.6,4.2
2020R1306,Adelaide,0.1014602911698217,0.8985397088301783,9.856072641524603,1.112916869641648,Geelong,Geelong,Geelong,2020-08-23,2020,R13,Adelaide Oval,12:35:00,0,1,47.6,0.08,0,88.4,-40.8,-90.0,271.2,145.6,53.6,125.6,6.6,5.6,31.4,57.2,34.4,35.2,25.0,47.2,18.4,18.4,112.0,155.0,9.0,4.2,39.0,3.2,4.0
2020R1307,Brisbane Lions,0.4626517030893357,0.5373482969106642,2.1614531910777495,1.860990359045007,Brisbane Lions,St Kilda,St Kilda,2020-08-23,2020,R13,Gabba,15:35:00,1,1,66.8,22.759999999999998,16,56.6,10.2,33.6,292.2,191.6,90.2,100.6,9.2,9.6,28.8,48.0,32.6,43.8,31.0,39.4,16.6,15.8,114.8,176.0,8.8,10.0,37.8,2.0,6.0
2020R1308,West Coast,0.5570083142570639,0.4429916857429361,1.7953053381865534,2.2573787097672313,West Coast,West Coast,Greater Western Sydney,2020-08-23,2020,R13,Perth Stadium,16:10:00,1,1,79.8,5.239999999999999,20,48.0,31.8,72.8,297.8,188.6,83.0,109.2,12.2,5.4,37.4,50.2,31.2,39.6,34.8,41.8,15.0,13.4,120.8,178.4,13.2,10.4,49.0,2.6,7.2
2020R1309,Collingwood,0.6287507426097227,0.3712492573902772,1.5904553779918453,2.693608081614952,Collingwood,Collingwood,North Melbourne,2020-08-24,2020,R13,Gabba,19:10:00,1,1,50.0,0.76,8,70.2,-20.2,-42.6,312.0,170.2,65.4,141.8,7.0,4.8,35.2,49.4,23.0,42.6,30.2,49.2,17.6,16.4,119.4,190.0,7.0,7.2,40.4,1.6,4.2
2020R1401,Hawthorn,0.6448351296588156,0.3551648703411844,1.5507839973437911,2.8155937805430007,Essendon,Hawthorn,Essendon,2020-08-27,2020,R14,Adelaide Oval,16:10:00,0,1,56.2,10.8,4,63.0,-6.8,-18.4,287.2,164.8,58.2,122.4,8.2,4.6,30.4,50.0,30.8,42.8,28.6,55.0,13.0,18.6,121.0,163.0,8.4,7.6,50.0,1.2,5.2
2020R1402,Richmond,0.579794296022448,0.4202057039775519,1.7247496342414566,2.379786829484403,Richmond,Richmond,West Coast,2020-08-27,2020,R14,Carrara,19:10:00,1,1,74.0,0.27999999999999997,16,55.2,18.8,48.2,290.2,171.8,73.6,118.4,10.8,6.4,28.4,49.8,28.0,47.2,23.4,53.8,14.2,17.4,115.4,172.0,10.2,10.4,33.4,7.0,7.4
2020R1403,Western Bulldogs,0.4472502313615442,0.5527497686384557,2.235884813196729,1.8091368947348816,Geelong,Geelong,Geelong,2020-08-28,2020,R14,Carrara,19:50:00,0,1,70.8,2.36,8,69.4,1.4,2.4,315.8,166.8,61.8,149.0,10.2,7.6,20.6,50.0,31.6,45.0,30.6,44.0,15.0,15.6,123.6,192.6,7.6,10.6,42.0,5.6,7.6
2020R1404,Port Adelaide,0.6401874576866726,0.3598125423133274,1.5620424736428227,2.779224964118101,Port Adelaide,Port Adelaide,Sydney,2020-08-29,2020,R14,Adelaide Oval,13:15:00,1,1,66.0,1.0399999999999998,16,59.0,7.0,8.4,306.6,171.0,61.6,135.6,9.2,8.8,29.2,63.2,26.2,43.6,33.4,44.2,20.0,12.4,131.8,176.0,11.2,6.8,42.8,1.6,6.2
2020R1405,Fremantle,0.4457231498820947,0.5542768501179052,2.243545124960473,1.8041525634478168,Greater Western Sydney,Greater Western Sydney,Greater Western Sydney,2020-08-29,2020,R14,Perth Stadium,14:35:00,0,1,42.2,7.279999999999999,12,37.6,4.6,5.2,319.4,180.0,62.0,139.4,6.2,2.8,34.6,58.0,35.2,34.8,31.4,46.0,15.6,13.8,136.8,178.6,9.2,7.6,50.6,3.2,4.4
2020R1406,Melbourne,0.517972444119623,0.482027555880377,1.93060463225927,2.0745701937591434,Melbourne,Melbourne,St Kilda,2020-08-29,2020,R14,Traeger Park,19:10:00,1,1,72.8,0.27999999999999997,12,55.8,17.0,43.0,306.6,177.8,73.6,128.8,10.6,7.8,32.4,45.2,30.2,43.6,28.2,53.6,15.4,18.4,123.2,180.4,9.6,10.6,42.2,1.2,7.0
2020R1407,Carlton,0.5472235684669682,0.4527764315330318,1.8274066718315378,2.2085955238751116,Collingwood,Carlton,Collingwood,2020-08-30,2020,R14,Gabba,15:35:00,0,1,54.4,1.6400000000000001,12,56.2,-1.8,9.6,280.6,176.0,61.2,104.6,7.4,7.6,27.0,63.4,27.4,45.8,35.8,52.4,17.6,19.6,127.0,147.4,10.0,6.4,44.2,3.0,4.0
2020R1408,Gold Coast,0.3460382312933365,0.6539617687066634,2.8898540957814003,1.5291413777562173,Gold Coast,North Melbourne,North Melbourne,2020-08-30,2020,R14,Carrara,18:10:00,1,1,48.2,0.0,2,65.0,-16.8,-53.4,265.8,167.6,64.8,98.2,6.8,5.8,27.4,46.2,38.8,37.6,27.2,43.8,14.4,14.8,112.2,144.0,8.8,6.0,38.0,3.6,4.0
2020R1501,Hawthorn,0.8396342918088502,0.1603657081911498,1.1909947101441856,6.235747101294488,Adelaide,Hawthorn,Adelaide,2020-09-01,2020,R15,Adelaide Oval,17:10:00,0,1,59.8,10.8,4,68.4,-8.6,-20.4,289.6,159.6,63.4,130.0,8.8,5.6,32.0,47.2,30.0,39.0,25.4,47.0,13.6,17.0,113.0,176.4,9.8,8.4,46.6,2.4,5.2
2020R1502,West Coast,0.6325501138745492,0.3674498861254508,1.5809024108378005,2.7214595452578005,West Coast,West Coast,Essendon,2020-09-01,2020,R15,Gabba,20:10:00,1,1,69.6,4.92,16,60.0,9.6,20.6,287.4,177.4,71.0,110.0,10.4,5.6,39.8,51.0,34.4,40.6,34.8,43.6,14.8,11.0,121.6,170.8,11.2,9.4,52.4,2.6,6.8
2020R1503,Richmond,0.6118921426369895,0.3881078573630104,1.6342749486705843,2.576603335975922,Richmond,Richmond,Fremantle,2020-09-02,2020,R15,Carrara,19:10:00,1,1,73.6,0.27999999999999997,16,57.6,16.0,40.2,287.0,169.4,71.4,117.6,11.0,5.0,28.6,51.2,29.6,48.0,24.6,53.6,12.0,17.6,117.4,166.8,10.4,9.8,33.8,7.2,6.8
2020R1504,Sydney,0.2548364863008017,0.7451635136991983,3.9240848691487162,1.3419873378337095,Sydney,Melbourne,Melbourne,2020-09-03,2020,R15,Cazaly's Stadium,16:40:00,1,1,44.2,0.0,4,59.8,-15.6,-37.2,291.6,177.2,70.0,114.4,6.2,5.8,34.0,60.2,37.4,37.0,28.8,48.0,14.6,15.8,120.6,164.4,11.4,6.6,47.6,2.6,4.2
2020R1505,Greater Western Sydney,0.5784983997966648,0.4215016002033351,1.7286132517419026,2.372470233843937,Greater Western Sydney,Greater Western Sydney,Carlton,2020-09-03,2020,R15,Carrara,19:10:00,1,1,57.0,0.96,12,54.0,3.0,-7.0,318.8,185.0,73.0,133.8,8.2,6.0,28.4,51.6,28.4,46.0,32.8,47.2,16.8,15.2,122.6,195.6,7.6,8.0,52.6,2.6,6.4
2020R1506,Brisbane Lions,0.5072283809591241,0.4927716190408758,1.9714985153415276,2.0293376512762378,Brisbane Lions,Brisbane Lions,Collingwood,2020-09-04,2020,R15,Gabba,19:50:00,1,1,66.2,2.7199999999999998,16,56.4,9.8,32.8,288.2,186.6,89.4,101.6,9.0,10.2,29.2,45.0,32.6,43.0,28.6,36.6,15.0,13.8,111.4,174.6,9.8,11.2,35.6,1.0,5.8
